Symbol,Date,Open,High,Low,Close,Volume
AAME,22-Jan-2001,1.875,1.875,1.875,1.875,1100
AAON,22-Jan-2001,1.8459,2.064,1.8459,1.9873,21150
AAPL,22-Jan-2001,0.3404,0.3505,0.3293,0.3438,18548000
ABCB,22-Jan-2001,8.0729,8.3333,8.0729,8.3333,11880
ABMD,22-Jan-2001,21.25,21.25,18.3125,19.4375,158900
ACBA,22-Jan-2001,4.851,4.851,4.851,4.851,2640
ACET,22-Jan-2001,2.6297,2.6667,2.6297,2.6667,7425
ACGL,22-Jan-2001,1.6458,1.6528,1.6458,1.6458,16700
ACLS,22-Jan-2001,46.5,46.5,40,44.5,1532300
ACMR,22-Jan-2001,8.56,8.56,8.5,8.56,800
ADBE,22-Jan-2001,28.7813,30.8125,28.6875,29.9688,10547200
ADI,22-Jan-2001,57.31,57.81,55.38,56,3146600
ADP,22-Jan-2001,52.6778,52.7918,50.9218,51.5276,2252300
ADPT,22-Jan-2001,11.3293,11.3293,10.4055,10.8431,2458700
ADSK,22-Jan-2001,9.625,9.9688,9.4844,9.9063,1796400
ADTN,22-Jan-2001,13.2028,13.6229,12.5426,13.2628,845600
AEHR,22-Jan-2001,5,5,4.75,4.75,23900
AEIS,22-Jan-2001,32.375,33,31.4375,31.4375,459300
AEZS,22-Jan-2001,4350,4650,4350,4650,1800
AGEN,22-Jan-2001,13.375,15,13.3125,14.875,69000
AGIL,22-Jan-2001,44.3125,47.875,42.8906,46.25,547500
AGYS,22-Jan-2001,13.3125,13.6875,13,13.625,72600
AHPI,22-Jan-2001,3.375,3.375,3.375,3.375,3000
AIRT,22-Jan-2001,3.1875,3.1875,3.1875,3.1875,100
AKAM,22-Jan-2001,29,29.7344,26.625,28.5,3177200
ALCO,22-Jan-2001,16.625,17,16.625,16.8125,12300
ALKS,22-Jan-2001,23.25,24.5625,23.1875,23.75,841100
ALOT,22-Jan-2001,2.909,2.909,2.909,2.909,440
ALTR,22-Jan-2001,29.6875,30.125,28.5,28.9375,6095400
ALVR,22-Jan-2001,145.313,156.25,142.5,152.5,433200
AMAT,22-Jan-2001,24.9063,24.9063,24,24.4688,32757800
AMD,22-Jan-2001,21.62,22.37,20.75,21.44,6225700
AMED,22-Jan-2001,3.188,3.281,3.188,3.188,21000
AMGN,22-Jan-2001,70,70.87,66.31,67.62,54857700
AMKR,22-Jan-2001,22.8125,23.625,21.5,23.625,824200
AMNB,22-Jan-2001,14.5,14.75,14.5,14.625,2200
AMOT,22-Jan-2001,4.5781,4.75,4.3125,4.75,32000
AMPH,22-Jan-2001,2.125,2.125,2.125,2.125,1900
AMPL,22-Jan-2001,170,170,157.5,164.376,35400
AMRN,22-Jan-2001,5.25,5.75,5.25,5.4375,2700
AMSC,22-Jan-2001,316.25,338.75,301.875,328.125,417800
AMSWA,22-Jan-2001,1.9375,2.0625,1.9375,2.0313,96900
AMWD,22-Jan-2001,10,10.625,9,10.3125,20400
AMZN,22-Jan-2001,19.5,19.9375,18.5,18.5,4398600
ANAT,22-Jan-2001,69.5625,73.1875,69.5625,73.1875,15200
ANDE,22-Jan-2001,2.7187,2.7813,2.7187,2.7393,3800
ANGN,22-Jan-2001,1.2031,1.3438,1.2031,1.2812,4500
ANIK,22-Jan-2001,1.3125,1.375,1.3125,1.375,5400
ANSS,22-Jan-2001,2.746,2.75,2.625,2.699,249600
APAC,22-Jan-2001,4.5625,4.625,4.4063,4.5,315100
APOG,22-Jan-2001,6.9688,7.125,6.8125,7,242100
APTM,22-Jan-2001,0.531,0.625,0.508,0.609,41400
ARKR,22-Jan-2001,6,6,6,6,0
ARLP,22-Jan-2001,4.586,4.594,4.5315,4.5625,99100
ARNA,22-Jan-2001,167.5,168.125,158.75,159.375,187000
AROW,22-Jan-2001,13.0771,13.0771,12.8569,13.033,7377
ARRY,22-Jan-2001,7.1406,7.25,6.8125,7,71700
ARTL,22-Jan-2001,1.9777,1.9777,1.7304,1.8128,2700
ARTNA,22-Jan-2001,11.178,11.234,10.789,10.789,3700
ARTW,22-Jan-2001,3,3,3,3,0
ARWR,22-Jan-2001,4.0625,4.0625,4.0625,4.0625,0
ASML,22-Jan-2001,27.0313,28.3125,27,28.125,1645300
ASRV,22-Jan-2001,4.125,4.25,4.125,4.125,9200
ASTE,22-Jan-2001,13.0625,13.125,12.6875,12.875,245000
ASYS,22-Jan-2001,10.1094,11.75,9.5,11.25,253600
ATLO,22-Jan-2001,17.6667,17.6667,17.6667,17.6667,0
ATRI,22-Jan-2001,15.375,15.375,13.5625,14,11100
ATRO,22-Jan-2001,5.25,5.81,5.25,5.7517,208
ATVI,22-Jan-2001,1.531,1.5415,1.4895,1.526,1422562
AUBN,22-Jan-2001,11.75,11.75,11.75,11.75,100
AUDC,22-Jan-2001,15.6875,16.25,14.8125,16.125,1570600
AVCT,22-Jan-2001,31.5625,31.5625,29,30.4375,605500
AVID,22-Jan-2001,18.625,18.75,18.4375,18.75,125900
