Symbol,Date,Open,High,Low,Close,Volume
AAME,10-Apr-2001,2,2,1.92,1.92,1600
AAON,10-Apr-2001,1.6465,1.7031,1.6163,1.6687,40950
AAPL,10-Apr-2001,0.3732,0.4054,0.3711,0.3936,16334800
ABCB,10-Apr-2001,9.5,9.7917,9.375,9.6667,8040
ABMD,10-Apr-2001,13.13,15.25,13.11,15.1,179100
ACBA,10-Apr-2001,4.815,5.003,4.815,5.003,770
ACET,10-Apr-2001,2.5185,2.6281,2.5185,2.5185,12150
ACGL,10-Apr-2001,1.7,1.75,1.7,1.75,3900
ACLS,10-Apr-2001,47,48.8,45.64,48.8,1584400
ACMR,10-Apr-2001,9.05,9.05,9.05,9.05,800
ADBE,10-Apr-2001,19,21.725,18.825,20.68,24510200
ADI,10-Apr-2001,32.6,36,32.25,34.8,3810800
ADP,10-Apr-2001,46.5321,48.0772,46.1808,46.5058,1918600
ADPT,10-Apr-2001,6.3405,7.0407,6.3328,7.0096,1439100
ADSK,10-Apr-2001,7.2425,7.6375,7.2425,7.48,3640000
ADTN,10-Apr-2001,11.4984,12.4442,11.4264,12.0601,725200
AEHR,10-Apr-2001,4.42,4.47,4.42,4.47,600
AEIS,10-Apr-2001,24,26.5,23.75,26.1,508100
AEZS,10-Apr-2001,3390,3390,3390,3390,600
AGEN,10-Apr-2001,13.85,16.43,13.6625,16.2,177400
AGIL,10-Apr-2001,12.9,14.53,12.89,13.96,2816700
AGYS,10-Apr-2001,11.225,11.66,11.21,11.53,590600
AHPI,10-Apr-2001,3.25,3.25,3.25,3.25,500
AIRT,10-Apr-2001,4,4,4,4,100
AKAM,10-Apr-2001,7.28,8.84,7.25,8.67,2693000
ALCO,10-Apr-2001,16.5,16.5,16.25,16.25,2600
ALGN,10-Apr-2001,6.75,7.27,6.75,7.15,115800
ALKS,10-Apr-2001,24.76,26.47,24.69,26.1,662600
ALOT,10-Apr-2001,2.909,2.916,2.909,2.916,7370
ALTR,10-Apr-2001,22.12,25.1,21.75,24.51,10309500
ALVR,10-Apr-2001,49,49,42.1,43,647200
AMAT,10-Apr-2001,19.58,22,19.135,21.375,61118200
AMD,10-Apr-2001,20,21.77,19.6,21.32,9575800
AMED,10-Apr-2001,5.235,5.235,5.085,5.1,12800
AMGN,10-Apr-2001,54.56,55.17,51.4,51.51,15074600
AMKR,10-Apr-2001,15.15,16.78,15.15,16.63,747900
AMNB,10-Apr-2001,18.75,19.6,18.75,19.6,6900
AMOT,10-Apr-2001,3.87,3.87,3.5,3.5,1800
AMPH,10-Apr-2001,2.25,2.46,2.25,2.46,3700
AMPL,10-Apr-2001,92,99.4,92,98.4,21500
AMRN,10-Apr-2001,7.01,7.5,7.01,7.45,16400
AMSC,10-Apr-2001,118,132.4,118,124,223700
AMSWA,10-Apr-2001,1.19,1.3,1.19,1.28,29400
AMWD,10-Apr-2001,11,11.025,10.85,11,7800
