Symbol,Date,Open,High,Low,Close,Volume
AAME,10-Nov-2006,2.61,2.61,2.61,2.61,0
AAON,10-Nov-2006,4.8557,5.1837,4.8557,5.16,45800
AAPL,10-Nov-2006,2.9839,2.9857,2.9464,2.9686,13366300
AAWW,10-Nov-2006,39.18,39.36,37.11,37.96,278700
ABCB,10-Nov-2006,26.79,27.45,26.79,27.4,11400
ABMD,10-Nov-2006,13.02,13.16,12.63,12.86,224800
ACAD,10-Nov-2006,9.43,9.43,9.15,9.29,222700
ACBA,10-Nov-2006,10.96,11.49,10.96,11.49,25400
ACET,10-Nov-2006,8.71,8.71,8.36,8.38,17400
ACGL,10-Nov-2006,7.5733,7.5978,7.5522,7.5867,214500
ACLS,10-Nov-2006,25.52,26.12,25.44,25.8,851100
ACMR,10-Nov-2006,22.65,23.03,22.25,22.86,237300
ACOR,10-Nov-2006,15,15.4,14.41,15.25,721000
ACTG,10-Nov-2006,13.73,14.05,13.73,14.05,91000
ADBE,10-Nov-2006,39.43,39.71,39.15,39.41,2407000
ADES,10-Nov-2006,7.725,8.26,7.5,8.065,9500
ADI,10-Nov-2006,31.76,32.16,31.67,32.12,2006700
ADP,10-Nov-2006,42.6427,42.748,42.5286,42.7217,1024400
ADPT,10-Nov-2006,4.37,4.39,4.24,4.27,780700
ADRE,10-Nov-2006,35.54,35.54,35.32,35.43,141100
ADSK,10-Nov-2006,34.88,34.89,34.11,34.68,4784500
ADTN,10-Nov-2006,23.26,23.62,23.26,23.61,625600
AEHR,10-Nov-2006,5.3,5.47,5.3,5.3,6400
AEIS,10-Nov-2006,15.85,16.2,15.8,16.16,157100
AEZS,10-Nov-2006,3042,3120,3042,3114,21000
AGEN,10-Nov-2006,2.22,2.25,2.07,2.25,184700
AGIL,10-Nov-2006,6.52,6.7,6.52,6.62,181000
AGYS,10-Nov-2006,15.01,15.48,14.97,15.33,156300
AHPI,10-Nov-2006,5.18,5.42,5.18,5.3,4500
AINV,10-Nov-2006,67.8,69.09,67.53,68.46,700500
AIRT,10-Nov-2006,9.25,10.2,8.68,8.82,308600
AKAM,10-Nov-2006,48.45,50.29,47.82,50.07,7472600
ALCO,10-Nov-2006,60.66,61.26,60.2,60.45,21700
ALGN,10-Nov-2006,12.71,12.83,12.6,12.83,324000
