Symbol,Date,Open,High,Low,Close,Volume
AACG,25-Apr-2024,0.87,0.92,0.87,0.8801,11800
AADI,25-Apr-2024,1.75,1.75,1.663,1.68,166900
AADR,25-Apr-2024,60.32,60.58,60.32,60.58,400
AAL,25-Apr-2024,14.21,14.28,13.45,14.13,58362900
AAME,25-Apr-2024,1.93,1.9301,1.87,1.9,4400
AAOI,25-Apr-2024,10.51,10.76,10.445,10.66,1316100
AAON,25-Apr-2024,88.48,90.45,87.03,89.9,396300
AAPB,25-Apr-2024,17.03,17.12,16.6704,17.03,137200
AAPD,25-Apr-2024,22.99,23.1524,22.87,22.94,247000
AAPL,25-Apr-2024,169.52,170.61,168.1511,169.89,50558300
AAPU,25-Apr-2024,21.82,22.11,21.48,21.92,260100
AAXJ,25-Apr-2024,66.86,67.735,66.86,67.68,251500
ABAT,25-Apr-2024,1.37,1.4,1.36,1.38,493400
ABCL,25-Apr-2024,3.86,3.8799,3.62,3.63,1829900
ABCS,25-Apr-2024,25.8,25.97,25.655,25.83,2200
ABEO,25-Apr-2024,3.17,3.28,3.05,3.19,1104100
ABL,25-Apr-2024,11.94,12.45,11.65,11.98,30800
ABLLL,25-Apr-2024,25.45,25.45,25.45,25.45,800
ABLLW,25-Apr-2024,0.5202,0.5698,0.5,0.52,17700
ABLV,25-Apr-2024,1.55,1.84,1.55,1.67,74700
ABNB,25-Apr-2024,161.51,163.73,159.5,163.01,2401800
ABOS,25-Apr-2024,3.11,3.21,3.07,3.19,167600
ABSI,25-Apr-2024,4.51,4.54,4.27,4.455,807000
ABTS,25-Apr-2024,0.7211,0.7521,0.7211,0.7278,1000
ABUS,25-Apr-2024,2.74,2.75,2.68,2.72,323300
ABVC,25-Apr-2024,1.45,1.73,1.36,1.59,5357700
ABVX,25-Apr-2024,15.73,16.17,15.55,15.74,8300
ACAD,25-Apr-2024,16.5,16.51,16.16,16.31,1660600
ACB,25-Apr-2024,7,7.11,6.71,6.71,4294400
ACCD,25-Apr-2024,9.17,9.41,8.8597,9.19,772100
ACDC,25-Apr-2024,8.05,8.12,7.705,8.1,693300
ACET,25-Apr-2024,1.89,1.95,1.8,1.81,851500
ACGL,25-Apr-2024,93.04,93.4591,92.39,93.05,1181600
ACGLN,25-Apr-2024,19.52,19.5514,19.22,19.25,51500
ACGLO,25-Apr-2024,22.42,22.7744,22.2726,22.43,13000
ACHC,25-Apr-2024,71.99,73.77,71.385,73.38,1103900
ACHL,25-Apr-2024,0.7977,0.8,0.74,0.7744,269300
ACHV,25-Apr-2024,4.47,4.66,4.43,4.575,56600
ACIC,25-Apr-2024,10.8,11.065,10.73,10.94,150300
ACIU,25-Apr-2024,2.35,2.4,2.27,2.29,160400
ACIW,25-Apr-2024,32.73,33.215,32.575,32.77,561600
ACLS,25-Apr-2024,98.5,101.02,97.88,100,384300
ACLX,25-Apr-2024,51.52,51.965,49.66,51.38,631700
ACMR,25-Apr-2024,27.28,28.58,26.67,28.29,1088900
ACNB,25-Apr-2024,32.61,33.33,32.61,33.2,11000
ACNT,25-Apr-2024,10.39,10.39,9.7456,10.37,7500
ACON,25-Apr-2024,0.29,0.69,0.29,0.3927,115566900
ACONW,25-Apr-2024,0.029,0.1303,0.029,0.082,697000
ACRS,25-Apr-2024,1.19,1.225,1.14,1.19,1626700
ACRV,25-Apr-2024,9.5,10.12,7.8,8.47,698500
ACT,25-Apr-2024,29.87,29.965,29.7,29.94,147100
ACTG,25-Apr-2024,4.93,4.95,4.875,4.89,108000
ACVA,25-Apr-2024,17.7,18.06,17.35,17.72,582700
ACWI,25-Apr-2024,105.38,106.55,105.11,106.39,2621100
ACWX,25-Apr-2024,51.54,52.17,51.475,52.12,1734200
ACXP,25-Apr-2024,2.03,2.13,1.96,2.02,85100
ADAG,25-Apr-2024,2.68,2.7708,2.32,2.35,39900
ADAP,25-Apr-2024,1.05,1.0992,1.04,1.06,565500
ADBE,25-Apr-2024,468.41,474.5042,465.78,473.44,2250900
ADD,25-Apr-2024,0.225,0.225,0.2014,0.2191,85300
ADEA,25-Apr-2024,10.13,10.2,10.01,10.15,373100
ADI,25-Apr-2024,197.86,199.1,195.1,197.94,3301500
ADIL,25-Apr-2024,1.67,1.76,1.622,1.73,139800
ADMA,25-Apr-2024,6.41,6.485,6.26,6.44,1531800
ADN,25-Apr-2024,0.16,0.167,0.16,0.1638,371800
ADNWW,25-Apr-2024,0.0114,0.0138,0.0099,0.0138,193100
ADP,25-Apr-2024,249.57,250.3,244.405,246.34,1224500
ADPT,25-Apr-2024,2.54,2.64,2.48,2.61,1839100
ADSE,25-Apr-2024,10.75,10.9,10.45,10.9,17000
ADSEW,25-Apr-2024,2.33,2.4,2.33,2.4,3000
ADSK,25-Apr-2024,214.33,216.8,213.535,216.4,2211500
ADTN,25-Apr-2024,4.72,4.72,4.53,4.57,483600
ADTX,25-Apr-2024,2.31,2.69,2.2679,2.53,181000
ADUS,25-Apr-2024,94.32,94.32,91.51,91.7,159000
ADV,25-Apr-2024,4.51,4.6,4.39,4.55,1094100
ADVM,25-Apr-2024,10.2,10.215,9.34,9.39,847500
ADVWW,25-Apr-2024,0.1035,0.1163,0.1025,0.1163,1500
ADXN,25-Apr-2024,15.33,16.1,15.2,15.41,5000
AEHL,25-Apr-2024,1.9,2.03,1.8805,1.98,33400
AEHR,25-Apr-2024,11.13,11.3599,10.82,11.3,682300
AEI,25-Apr-2024,0.63,0.63,0.57,0.5702,28200
AEIS,25-Apr-2024,91.95,93.85,91.88,93.78,143400
AEMD,25-Apr-2024,1.5018,1.503,1.5018,1.503,700
AENT,25-Apr-2024,2.08,2.18,1.81,2,21500
AEP,25-Apr-2024,86.49,87.2,85.15,86.86,3239600
AERT,25-Apr-2024,2.16,2.25,2.16,2.17,500
AEYE,25-Apr-2024,14.05,15.03,13.745,14.85,362100
AFBI,25-Apr-2024,16.7,16.88,16.56,16.88,2500
AFCG,25-Apr-2024,11.72,11.8,11.652,11.7,35400
AFMD,25-Apr-2024,4.88,4.99,4.56,4.88,71100
AFRI,25-Apr-2024,10.38,10.38,10.27,10.27,3700
AFRIW,25-Apr-2024,1.2001,1.2001,1.2,1.2,4300
AFRM,25-Apr-2024,30.85,32.08,30.27,31.65,5192300
AFYA,25-Apr-2024,16.57,17.46,16.31,17.35,104600
AGAE,25-Apr-2024,0.81,0.8159,0.8002,0.8129,7100
AGEN,25-Apr-2024,7.35,8.47,7.2,8.3,961300
AGFY,25-Apr-2024,0.28,0.3,0.2702,0.294,511200
AGIO,25-Apr-2024,31.22,32.25,31.215,31.67,721900
AGMH,25-Apr-2024,1.08,1.08,1.03,1.05,112300
AGNC,25-Apr-2024,9.3,9.32,9.16,9.24,18869700
AGNCL,25-Apr-2024,22.98,23.14,22.962,23.14,7800
AGNCM,25-Apr-2024,24.5,24.6,24.4,24.59,33400
AGNCN,25-Apr-2024,25.47,25.6,25.37,25.56,26300
AGNCO,25-Apr-2024,24.28,24.45,24.28,24.4,21900
AGNCP,25-Apr-2024,23.17,23.3156,23.08,23.22,130800
AGNG,25-Apr-2024,28.5,28.6182,28.4249,28.58,1600
AGRI,25-Apr-2024,0.149,0.164,0.144,0.1536,1268600
AGYS,25-Apr-2024,82.98,84.38,82.24,83.45,83800
AGZD,25-Apr-2024,22.2,22.2074,22.1243,22.18,42800
AHCO,25-Apr-2024,9.61,9.8,9.51,9.58,469000
AHG,25-Apr-2024,0.77,0.8304,0.77,0.77,2000
AIA,25-Apr-2024,59.95,61.029,59.88,60.82,21300
AIHS,25-Apr-2024,0.85,0.882,0.8223,0.87,2900
AILE,25-Apr-2024,6.98,7.18,6.76,6.76,7800
AILEW,25-Apr-2024,0.254,0.26,0.235,0.26,256800
AIMBU,25-Apr-2024,11.25,11.27,11.25,11.27,144600
AIMD,25-Apr-2024,1.06,1.08,1,1.04,37000
AIP,25-Apr-2024,6.5,6.86,6.4033,6.76,56800
AIQ,25-Apr-2024,31.8,32.25,31.59,32.19,465000
AIRE,25-Apr-2024,1.67,1.68,1.22,1.39,52111200
AIRG,25-Apr-2024,5.54,5.6199,5.46,5.49,9500
AIRJ,25-Apr-2024,10.27,12.53,10.27,12.1,77300
AIRJW,25-Apr-2024,0.65,0.67,0.65,0.6591,3400
AIRL,25-Apr-2024,25.48,25.7133,25.48,25.7133,100
AIRR,25-Apr-2024,63.68,64.39,63.1176,64.22,82900
AIRS,25-Apr-2024,5.7115,5.7115,5.3,5.52,29700
AIRT,25-Apr-2024,26.87,27,25.63,26.12,20100
AIRTP,25-Apr-2024,17.49,17.49,17.0001,17.0001,500
AISP,25-Apr-2024,7.18,7.7,6.93,7.3,465800
AISPW,25-Apr-2024,0.56,0.7957,0.56,0.66,92800
AITR,25-Apr-2024,10.3,10.3,10.3,10.3,3600
AITRR,25-Apr-2024,0.15,0.1923,0.15,0.16,500
AIXI,25-Apr-2024,1.28,1.328,1.2199,1.28,86200
AKAM,25-Apr-2024,101.62,102.16,100.285,101.79,1139400
AKAN,25-Apr-2024,0.09,0.0919,0.0855,0.0915,1601300
AKBA,25-Apr-2024,1.35,1.35,1.31,1.33,2561100
AKRO,25-Apr-2024,19.99,19.99,18.2,18.93,828600
AKTX,25-Apr-2024,1.2,1.2,1.17,1.19,3900
AKYA,25-Apr-2024,3.75,3.85,3.75,3.82,88200
ALAB,25-Apr-2024,68.42,73.1938,67.29,71.59,1281200
ALAR,25-Apr-2024,25.7,29,25.37,29,321800
ALBT,25-Apr-2024,0.2624,0.2873,0.255,0.28,6100
ALCE,25-Apr-2024,0.34,0.34,0.3144,0.33,11100
ALCO,25-Apr-2024,27.83,28.24,27.77,28.24,14000
ALCY,25-Apr-2024,10.6148,10.635,10.6148,10.62,60800
ALCYW,25-Apr-2024,0.16,0.16,0.16,0.16,500
ALDX,25-Apr-2024,3.9,4.045,3.86,3.94,462600
ALEC,25-Apr-2024,5.14,5.2,4.8,4.81,505600
ALGM,25-Apr-2024,28.58,29.3,28.31,29.13,1162900
ALGN,25-Apr-2024,325,327.49,297.28,310.5,1654500
ALGS,25-Apr-2024,0.81,0.829,0.782,0.818,133400
ALGT,25-Apr-2024,58.27,58.86,56,57.99,645900
ALHC,25-Apr-2024,5.13,5.18,5.065,5.16,439100
ALKS,25-Apr-2024,24.39,24.6,23.89,24.44,1313700
ALKT,25-Apr-2024,24.05,24.05,23.5,23.86,245700
ALLK,25-Apr-2024,1.01,1.045,0.9799,1.01,396800
ALLO,25-Apr-2024,2.99,2.99,2.84,2.855,2772800
ALLR,25-Apr-2024,1.37,1.53,1.3,1.43,223200
ALLT,25-Apr-2024,2.13,2.1999,2.05,2.1401,8900
ALNT,25-Apr-2024,29.64,29.85,29.3,29.34,40900
ALNY,25-Apr-2024,143,145.79,141.975,143.71,489200
ALOT,25-Apr-2024,17.26,17.5,17.01,17.43,3300
ALRM,25-Apr-2024,64.99,65.4899,64.255,65.23,153100
ALRN,25-Apr-2024,5.24,5.43,4.8358,5,80500
ALRS,25-Apr-2024,20.54,20.81,20.36,20.54,79000
ALT,25-Apr-2024,6.88,7.25,6.78,7.2,2316100
ALTI,25-Apr-2024,4.93,5.01,4.88,4.99,75900
ALTO,25-Apr-2024,1.94,1.944,1.87,1.89,367500
ALTR,25-Apr-2024,82.01,83.445,82.01,83.175,369000
ALTY,25-Apr-2024,11.06,11.22,11.06,11.18,18700
ALVO,25-Apr-2024,13.51,13.74,13.48,13.65,65500
ALVOW,25-Apr-2024,3.25,3.25,2.91,3.25,1800
ALVR,25-Apr-2024,0.78,0.8025,0.7641,0.8,566500
ALXO,25-Apr-2024,16.05,17.02,15.74,16.87,509800
ALZN,25-Apr-2024,0.72,0.73,0.7,0.7,25200
AMAL,25-Apr-2024,24,24.16,23.08,23.89,124900
AMAT,25-Apr-2024,196.28,198.4519,193.6,197.5,4238300
AMBA,25-Apr-2024,42.43,43.22,42.12,42.3,609400
AMCX,25-Apr-2024,11.41,11.42,11.22,11.33,552400
AMD,25-Apr-2024,149.15,155.14,146.75,153.76,41471400
AMDL,25-Apr-2024,14.6,15.83,14.18,15.6,768700
AMDS,25-Apr-2024,14.17,14.17,13.6276,13.7,16100
AMED,25-Apr-2024,90.9,91.61,90.26,91.16,236300
AMGN,25-Apr-2024,273.45,274.35,267.24,269.38,1794000
AMID,25-Apr-2024,31.958,32.2849,31.958,32.2849,1600
AMIX,25-Apr-2024,3.14,3.35,3.1173,3.3301,23600
AMKR,25-Apr-2024,29.8,30.455,29.62,30.09,969400
AMLI,25-Apr-2024,0.55,0.55,0.5227,0.5391,170300
AMLX,25-Apr-2024,1.87,1.91,1.76,1.78,2479100
AMPG,25-Apr-2024,2.3,2.3618,2.22,2.35,14400
AMPH,25-Apr-2024,40.85,41.07,40.39,40.83,236100
AMPL,25-Apr-2024,9.71,9.83,9.63,9.82,250200
AMRK,25-Apr-2024,37.95,39.1992,37.6,38.54,423000
AMRN,25-Apr-2024,0.87,0.8899,0.8413,0.8601,713300
AMRX,25-Apr-2024,5.97,5.97,5.59,5.9,3428200
AMSC,25-Apr-2024,11.6,11.99,11.36,11.86,186900
AMSF,25-Apr-2024,49.03,50.005,44.88,45.82,287200
AMST,25-Apr-2024,3.05,3.61,2.91,3.5,1712800
AMTX,25-Apr-2024,3.87,4.03,3.7,4.03,642200
AMWD,25-Apr-2024,90.68,92.34,89.04,91.67,102800
AMZD,25-Apr-2024,15.52,15.7,15.1341,15.14,79600
AMZN,25-Apr-2024,169.68,173.92,166.32,173.67,49249300
AMZU,25-Apr-2024,29.51,31.28,28.6,31.22,467200
AMZZ,25-Apr-2024,23.19,24.43,22.46,24.43,52500
ANAB,25-Apr-2024,18.87,19.3,18.49,18.87,401000
ANDE,25-Apr-2024,56.9,57,55.47,56.6,183200
ANEB,25-Apr-2024,2.76,2.7944,2.76,2.7944,1700
ANGH,25-Apr-2024,1.13,1.13,1.03,1.11,117000
ANGHW,25-Apr-2024,0.05,0.0505,0.05,0.05,3100
ANGI,25-Apr-2024,2.03,2.08,1.99,2.06,560600
ANGL,25-Apr-2024,28.14,28.2554,28.1,28.24,902100
ANGO,25-Apr-2024,5.8,5.845,5.715,5.78,373000
ANIK,25-Apr-2024,25.8,25.86,25.48,25.58,48600
ANIP,25-Apr-2024,65.05,65.28,64.29,64.95,82900
ANIX,25-Apr-2024,3.25,3.32,2.94,2.98,251900
ANL,25-Apr-2024,12.68,13.55,12.6,13.46,4500
ANNX,25-Apr-2024,4.37,4.83,4.26,4.59,1899100
ANSC,25-Apr-2024,10.22,10.22,10.215,10.215,49400
ANSCW,25-Apr-2024,0.19,0.19,0.19,0.19,300
ANSS,25-Apr-2024,327.89,328.63,321.89,327.04,373900
ANTE,25-Apr-2024,1.24,1.315,1.18,1.315,5000
ANTX,25-Apr-2024,2.39,2.4,2.28,2.28,178900
ANY,25-Apr-2024,1.13,1.14,1.07,1.1,217800
AOSL,25-Apr-2024,20.98,21.56,20.7279,21.51,98900
AOTG,25-Apr-2024,35.47,35.94,35.47,35.94,2200
AOUT,25-Apr-2024,8.16,8.23,8.08,8.1,26200
APA,25-Apr-2024,32.09,32.44,31.5311,32.36,8115800
APCX,25-Apr-2024,0.87,0.9435,0.8536,0.89,79600
APDN,25-Apr-2024,4.54,5.07,4.07,5,102200
APEI,25-Apr-2024,13.07,13.7,12.83,13.69,129200
APGE,25-Apr-2024,45.32,46.72,43.605,45.86,317700
API,25-Apr-2024,2.47,2.54,2.47,2.5,72100
APLD,25-Apr-2024,2.84,3.02,2.81,3,2880900
APLM,25-Apr-2024,0.53,0.53,0.46,0.471,973000
APLMW,25-Apr-2024,0.0199,0.026,0.0199,0.026,5700
APLS,25-Apr-2024,49.27,49.31,47.02,47.93,1122400
APLT,25-Apr-2024,4.2,4.36,4.17,4.23,568700
APM,25-Apr-2024,5.6,5.6802,5.4,5.48,39300
APOG,25-Apr-2024,61.54,61.76,60.5,61.32,147900
APP,25-Apr-2024,66.46,69.78,65.62,69.21,4564800
APPF,25-Apr-2024,212.08,217.9,211,216.65,588400
APPN,25-Apr-2024,35.87,36.405,35.06,36.2,512200
APPS,25-Apr-2024,1.88,1.89,1.82,1.82,1089500
APRE,25-Apr-2024,5.02,5.47,5.02,5.35,9000
APTO,25-Apr-2024,1.19,1.235,1.15,1.16,47100
APVO,25-Apr-2024,0.68,0.7076,0.67,0.68,367900
APWC,25-Apr-2024,1.35,1.3501,1.29,1.3001,17200
APYX,25-Apr-2024,1.48,1.52,1.43,1.48,68400
AQB,25-Apr-2024,1.79,1.85,1.79,1.85,6200
AQMS,25-Apr-2024,0.4874,0.5112,0.4801,0.5075,105400
AQST,25-Apr-2024,3.93,4.01,3.775,3.93,1935900
AQU,25-Apr-2024,10.96,10.96,10.96,10.96,1300
AQWA,25-Apr-2024,16.94,17.07,16.83,17.07,700
ARAY,25-Apr-2024,2.18,2.21,2.14,2.18,359300
ARBB,25-Apr-2024,1.08,1.11,1.03,1.08,94300
ARBE,25-Apr-2024,1.83,1.87,1.8,1.83,17300
ARBK,25-Apr-2024,1.47,1.55,1.43,1.52,130900
ARBKL,25-Apr-2024,8.21,8.3775,8.03,8.1623,4800
ARCB,25-Apr-2024,135.2,139.26,134.4,138.08,262500
ARCC,25-Apr-2024,20.75,20.75,20.62,20.63,2272100
ARCT,25-Apr-2024,26.09,26.8,25.41,26.17,526900
ARDX,25-Apr-2024,6.29,6.45,6.23,6.31,5171600
AREB,25-Apr-2024,0.379,0.38,0.353,0.358,682000
AREBW,25-Apr-2024,0.0123,0.0123,0.0102,0.0123,2400
AREC,25-Apr-2024,1.44,1.44,1.4,1.44,186700
ARGX,25-Apr-2024,371.11,377.78,367.165,368.6,305400
ARHS,25-Apr-2024,13.73,13.77,13.42,13.61,875100
ARKO,25-Apr-2024,4.35,4.35,4.24,4.34,290600
ARKOW,25-Apr-2024,0.1649,0.1649,0.16,0.16,400
ARLP,25-Apr-2024,21.19,21.6,21.1,21.5,367700
ARM,25-Apr-2024,96.05,99.67,95.5,97.93,6140800
AROW,25-Apr-2024,22.72,22.83,22.35,22.67,50200
ARQ,25-Apr-2024,7.42,8.26,7.1375,7.84,551700
ARQQ,25-Apr-2024,0.4869,0.5,0.47,0.4786,505300
ARQQW,25-Apr-2024,0.17,0.17,0.1675,0.17,4600
ARQT,25-Apr-2024,8.46,8.71,8.21,8.59,2251900
ARRY,25-Apr-2024,11.72,12.125,11.62,11.94,3543300
ARTL,25-Apr-2024,1.3,1.3642,1.3,1.34,5200
ARTNA,25-Apr-2024,34.55,34.96,34.11,34.52,32400
ARTW,25-Apr-2024,1.98,2.0118,1.92,1.9601,7700
ARVN,25-Apr-2024,32,32.13,30.91,31.6,636300
ARVR,25-Apr-2024,33.72,33.7393,33.72,33.7393,200
ARWR,25-Apr-2024,22.6,22.9,21.39,21.87,976800
ASET,25-Apr-2024,30.2318,30.41,30.2318,30.41,3400
ASLE,25-Apr-2024,6.39,6.6,6.26,6.58,265400
ASMB,25-Apr-2024,12.98,13.3782,12.91,13.36,6100
ASML,25-Apr-2024,875,911.06,871,902.51,1114100
ASND,25-Apr-2024,140.59,140.84,136.19,136.93,376700
ASNS,25-Apr-2024,0.74,0.75,0.74,0.75,1800
ASO,25-Apr-2024,57.7,59.75,57.7,59.07,1175300
ASPI,25-Apr-2024,3.35,3.45,3.19,3.38,435300
ASPS,25-Apr-2024,1.77,1.95,1.77,1.87,177400
ASRT,25-Apr-2024,0.8613,0.8613,0.7324,0.7851,2915800
ASRV,25-Apr-2024,2.72,2.8,2.65,2.79,7300
ASST,25-Apr-2024,0.396,0.3992,0.38,0.39,71700
ASTC,25-Apr-2024,9.4999,9.4999,9.395,9.395,500
ASTE,25-Apr-2024,43.35,43.35,41.981,42.48,131400
ASTH,25-Apr-2024,36.33,37.375,35.96,36.56,112400
ASTI,25-Apr-2024,0.091,0.0994,0.09,0.097,1867200
ASTL,25-Apr-2024,7.6,7.95,7.52,7.78,565500
ASTLW,25-Apr-2024,1.06,1.15,1.05,1.14,27100
ASTS,25-Apr-2024,2.11,2.2,2.1,2.19,1736400
ASUR,25-Apr-2024,7.09,7.13,6.99,7.06,247900
ASYS,25-Apr-2024,4.85,4.89,4.76,4.83,14800
ATAI,25-Apr-2024,1.87,1.92,1.81,1.84,822200
ATAT,25-Apr-2024,18.4,18.65,18,18.41,2438200
ATCOL,25-Apr-2024,24.04,24.04,24.04,24.04,1400
ATEC,25-Apr-2024,12.51,12.62,12.115,12.24,1341100
ATER,25-Apr-2024,2.22,2.35,2.15,2.29,105300
ATEX,25-Apr-2024,31.94,32.58,31.68,31.89,127800
ATGL,25-Apr-2024,2.41,2.8,2.3906,2.8,9200
ATHA,25-Apr-2024,2,2,1.895,1.92,156000
ATHE,25-Apr-2024,2.3,2.4689,2.26,2.26,24700
ATLC,25-Apr-2024,24.89,26.56,24.88,26.1,13200
ATLCL,25-Apr-2024,22.1,22.39,22,22.21,10600
ATLCP,25-Apr-2024,21.95,22.8029,21.95,22.46,1000
ATLCZ,25-Apr-2024,24.35,24.47,24.28,24.37,53700
ATLO,25-Apr-2024,19.24,19.8223,19.15,19.32,8000
ATLX,25-Apr-2024,13.75,14.38,13.61,14.05,36600
ATNF,25-Apr-2024,1.7,1.8176,1.68,1.7688,15900
ATNFW,25-Apr-2024,0.0085,0.0099,0.0085,0.009,3300
ATNI,25-Apr-2024,24.72,24.72,18.2,19.3,440200
ATOM,25-Apr-2024,5.63,5.66,5.34,5.37,217100
ATOS,25-Apr-2024,1.48,1.57,1.45,1.52,854500
ATPC,25-Apr-2024,0.246,0.246,0.2359,0.241,21600
ATRA,25-Apr-2024,0.72,0.72,0.66,0.6998,866500
ATRC,25-Apr-2024,22.62,22.88,22.07,22.61,326800
ATRO,25-Apr-2024,16.3,16.3,16.05,16.12,138200
ATSG,25-Apr-2024,12.64,12.755,12.49,12.73,301000
ATXG,25-Apr-2024,0.86,0.96,0.86,0.93,40600
ATXI,25-Apr-2024,0.0943,0.12,0.0852,0.117,10331800
ATXS,25-Apr-2024,8.83,9.19,8.77,9.17,1324300
AUBN,25-Apr-2024,17.1,17.1,17,17,500
AUDC,25-Apr-2024,10.26,10.52,10.21,10.43,45700
AUID,25-Apr-2024,7.34,8.2,7.34,8.025,18600
AUMI,25-Apr-2024,30.09,30.97,30.09,30.81,5800
AUPH,25-Apr-2024,4.96,5.01,4.77,4.87,1540400
AUR,25-Apr-2024,2.76,2.83,2.735,2.82,6332600
AURA,25-Apr-2024,7.03,7.23,6.87,7.08,117300
AUROW,25-Apr-2024,0.2036,0.225,0.1905,0.209,9900
AUTL,25-Apr-2024,4.18,4.29,3.96,4.08,3872900
AUUD,25-Apr-2024,1.76,1.82,1.65,1.68,154700
AVAH,25-Apr-2024,2.28,2.41,2.18,2.2,64100
AVAV,25-Apr-2024,155.51,156.28,153,155.64,275400
AVBP,25-Apr-2024,15.32,15.88,14.35,15.54,68800
AVDL,25-Apr-2024,17.56,17.86,16.95,17.82,777300
AVDX,25-Apr-2024,11.65,11.84,11.63,11.83,1282400
AVGO,25-Apr-2024,1272.45,1308.03,1257,1294.42,3040900
AVGR,25-Apr-2024,3.74,3.95,3.7248,3.9299,12400
AVIR,25-Apr-2024,3.68,3.745,3.67,3.69,174600
AVNW,25-Apr-2024,32.7,33.665,32.4,33.24,90100
AVO,25-Apr-2024,11.14,11.52,10.97,11.47,174600
AVPT,25-Apr-2024,7.75,7.93,7.74,7.92,516100
AVPTW,25-Apr-2024,0.95,0.955,0.9001,0.955,1500
AVT,25-Apr-2024,48.75,49.77,48.75,49.58,472600
AVTE,25-Apr-2024,20.72,22.13,19.83,21.57,119800
AVTX,25-Apr-2024,13.95,16.32,13.65,14.98,160900
AVXC,25-Apr-2024,49.02,49.6706,49.02,49.6706,500
AVXL,25-Apr-2024,3.38,3.465,3.25,3.39,1272800
AWH,25-Apr-2024,3.33,3.4045,3.2,3.28,6300
AWRE,25-Apr-2024,1.76,1.8,1.68,1.73,33000
AXDX,25-Apr-2024,0.8881,0.95,0.8881,0.9453,14100
AXGN,25-Apr-2024,6.72,6.87,6.46,6.52,232900
AXON,25-Apr-2024,300.99,308.83,297.93,306.24,305900
AXSM,25-Apr-2024,70.39,72.47,69.53,71.52,412200
AXTI,25-Apr-2024,2.93,2.99,2.885,2.9,350500
AYRO,25-Apr-2024,1.45,1.46,1.39,1.46,33900
AYTU,25-Apr-2024,2.79,2.865,2.7113,2.84,8000
AZ,25-Apr-2024,0.437,0.489,0.4018,0.407,78300
AZN,25-Apr-2024,74.99,75.81,74.5,75.03,15606500
AZPN,25-Apr-2024,194.03,198.12,191.885,198,190200
AZTA,25-Apr-2024,51.56,51.67,50.75,51.5,347000
BABX,25-Apr-2024,13.79,14.26,13.79,14.22,80600
BACK,25-Apr-2024,3.59,7.75,3.54,5.1,8489100
BAER,25-Apr-2024,4.88,4.945,4.875,4.945,11500
BAERW,25-Apr-2024,0.1552,0.1552,0.1552,0.1552,5200
BAFN,25-Apr-2024,12.85,12.85,12.8,12.8,1100
BAND,25-Apr-2024,17.8,18.0258,17.41,17.78,190700
BANF,25-Apr-2024,90.82,90.82,88.95,89.32,79400
BANFP,25-Apr-2024,25.675,25.675,25.675,25.675,100
BANL,25-Apr-2024,1.11,1.11,1.06,1.08,3200
BANR,25-Apr-2024,45.89,45.89,44.925,45.38,141000
BANX,25-Apr-2024,18.33,18.42,18.2501,18.35,7200
BAOS,25-Apr-2024,3.24,3.25,3.14,3.18,3000
BASE,25-Apr-2024,23.59,23.83,22.86,23.6,303700
BATRA,25-Apr-2024,40.92,41.255,40.7,41.25,19600
BATRK,25-Apr-2024,37.88,38.45,37.75,38.42,138500
BAYA,25-Apr-2024,10.17,10.18,10.17,10.18,69700
BAYAU,25-Apr-2024,10.29,10.29,10.29,10.29,100
BBCP,25-Apr-2024,6.55,6.65,6.54,6.6,53700
BBGI,25-Apr-2024,0.7,0.7155,0.6826,0.7,25100
BBH,25-Apr-2024,156.77,156.77,153.47,154.77,53700
BBIO,25-Apr-2024,24.42,24.505,23.68,24.33,1759600
BBLG,25-Apr-2024,1.5,1.5799,1.4701,1.52,15100
BBSI,25-Apr-2024,122.69,123.86,122.46,123.11,49400
BCAB,25-Apr-2024,2.32,2.34,2.2075,2.25,398900
BCAL,25-Apr-2024,14,14.16,14,14.1,11500
BCAN,25-Apr-2024,0.9,0.9391,0.8796,0.9391,849100
BCBP,25-Apr-2024,9.26,9.665,9.26,9.44,67500
BCDA,25-Apr-2024,0.37,0.375,0.361,0.368,68100
BCG,25-Apr-2024,7.03,7.15,6.5,7.08,2100
BCGWW,25-Apr-2024,0.1199,0.12,0.1197,0.1199,2500
BCLI,25-Apr-2024,0.5489,0.555,0.521,0.532,274900
BCML,25-Apr-2024,19.705,20.23,19.705,20.11,29400
BCOV,25-Apr-2024,1.6,1.63,1.57,1.63,153700
BCOW,25-Apr-2024,7.05,7.0501,7.05,7.0501,4000
BCPC,25-Apr-2024,139.17,139.88,137.79,138.5,111200
BCRX,25-Apr-2024,4.15,4.17,4.03,4.16,2735500
BCTX,25-Apr-2024,2.15,2.26,2.15,2.24,29000
BCTXW,25-Apr-2024,0.885,0.9419,0.88,0.9419,13600
BCYC,25-Apr-2024,22.53,22.7,22.0025,22.52,118000
BDGS,25-Apr-2024,27.59,27.62,27.59,27.61,700
BDRX,25-Apr-2024,0.74,0.74,0.67,0.7248,138300
BDSX,25-Apr-2024,1.23,1.26,1.23,1.26,15700
BDTX,25-Apr-2024,4.97,5.13,4.93,5.11,233000
